"stimulusFile","stimulus","accuracy","rt","participant","gender","age","condition","stimulus_category"
"stimuliBlock1.xlsx","Correct",1,1331,156,"f",19,4,"true"
"stimuliBlock1.xlsx","Goed",1,1206,156,"f",19,4,"true"
"stimuliBlock1.xlsx","Fout",1,1472,156,"f",19,4,"false"
"stimuliBlock1.xlsx","Juist",1,5045,156,"f",19,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1782,156,"f",19,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1331,156,"f",19,4,"false"
"stimuliBlock1.xlsx","In orde",1,1479,156,"f",19,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1306,156,"f",19,4,"false"
"stimuliBlock1.xlsx","Goed",1,1239,156,"f",19,4,"true"
"stimuliBlock1.xlsx","Exact",1,1270,156,"f",19,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1224,156,"f",19,4,"false"
"stimuliBlock1.xlsx","Fout",1,1246,156,"f",19,4,"false"
"stimuliBlock1.xlsx","Mis",1,1242,156,"f",19,4,"false"
"stimuliBlock1.xlsx","Juist",1,2192,156,"f",19,4,"true"
"stimuliBlock1.xlsx","Correct",1,1254,156,"f",19,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1271,156,"f",19,4,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1332,156,"f",19,4,"false"
"stimuliBlock1.xlsx","In orde",1,1333,156,"f",19,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,2266,157,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Correct",1,1267,157,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Goed",1,1138,157,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1186,157,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Juist",1,1244,157,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Fout",1,1205,157,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1389,157,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Exact",1,1259,157,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","In orde",1,1154,157,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Mis",1,1295,157,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1372,157,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Exact",1,1241,157,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","In orde",1,1189,157,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Correct",1,1229,157,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Juist",1,1124,157,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1178,157,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Mis",1,1245,157,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Goed",1,1242,157,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1306,157,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Fout",1,1258,157,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Correct",1,1876,158,"m",19,2,"true"
"stimuliBlock1.xlsx","Juist",1,1391,158,"m",19,2,"true"
"stimuliBlock1.xlsx","Goed",1,1404,158,"m",19,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1383,158,"m",19,2,"false"
"stimuliBlock1.xlsx","Exact",1,1922,158,"m",19,2,"true"
"stimuliBlock1.xlsx","Fout",1,1293,158,"m",19,2,"false"
"stimuliBlock1.xlsx","Onjuist",1,1483,158,"m",19,2,"false"
"stimuliBlock1.xlsx","In orde",1,1471,158,"m",19,2,"true"
"stimuliBlock1.xlsx","Mis",1,1455,158,"m",19,2,"false"
"stimuliBlock1.xlsx","Incorrect",1,1397,158,"m",19,2,"false"
"stimuliBlock1.xlsx","Juist",1,1232,158,"m",19,2,"true"
"stimuliBlock1.xlsx","Mis",1,1433,158,"m",19,2,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1552,158,"m",19,2,"false"
"stimuliBlock1.xlsx","Goed",1,1366,158,"m",19,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1273,158,"m",19,2,"false"
"stimuliBlock1.xlsx","In orde",1,1380,158,"m",19,2,"true"
"stimuliBlock1.xlsx","Exact",1,1216,158,"m",19,2,"true"
"stimuliBlock1.xlsx","Fout",1,1322,158,"m",19,2,"false"
"stimuliBlock1.xlsx","Correct",1,1388,158,"m",19,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1465,158,"m",19,2,"false"
"stimuliBlock1.xlsx","Onjuist",1,2233,159,"f",31,3,"false"
"stimuliBlock1.xlsx","Juist",1,1450,159,"f",31,3,"true"
"stimuliBlock1.xlsx","Exact",1,1619,159,"f",31,3,"true"
"stimuliBlock1.xlsx","Mis",1,1488,159,"f",31,3,"false"
"stimuliBlock1.xlsx","In orde",1,1550,159,"f",31,3,"true"
"stimuliBlock1.xlsx","Correct",1,1455,159,"f",31,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1456,159,"f",31,3,"false"
"stimuliBlock1.xlsx","Goed",1,1495,159,"f",31,3,"true"
"stimuliBlock1.xlsx","Fout",1,1394,159,"f",31,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,1510,159,"f",31,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,1457,159,"f",31,3,"false"
"stimuliBlock1.xlsx","Fout",1,1427,159,"f",31,3,"false"
"stimuliBlock1.xlsx","Mis",1,1474,159,"f",31,3,"false"
"stimuliBlock1.xlsx","Juist",1,1489,159,"f",31,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1504,159,"f",31,3,"false"
"stimuliBlock1.xlsx","Exact",1,1573,159,"f",31,3,"true"
"stimuliBlock1.xlsx","In orde",1,1472,159,"f",31,3,"true"
"stimuliBlock1.xlsx","Correct",1,1541,159,"f",31,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1505,159,"f",31,3,"false"
"stimuliBlock1.xlsx","Goed",1,1490,159,"f",31,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1418,160,"M",21,4,"false"
"stimuliBlock1.xlsx","Fout",1,1200,160,"M",21,4,"false"
"stimuliBlock1.xlsx","Goed",1,1191,160,"M",21,4,"true"
"stimuliBlock1.xlsx","Mis",1,1160,160,"M",21,4,"false"
"stimuliBlock1.xlsx","Correct",1,1155,160,"M",21,4,"true"
"stimuliBlock1.xlsx","Exact",1,1348,160,"M",21,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1298,160,"M",21,4,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1268,160,"M",21,4,"false"
"stimuliBlock1.xlsx","Juist",1,1207,160,"M",21,4,"true"
"stimuliBlock1.xlsx","In orde",1,1223,160,"M",21,4,"true"
"stimuliBlock1.xlsx","Fout",1,1111,160,"M",21,4,"false"
"stimuliBlock1.xlsx","Correct",1,1192,160,"M",21,4,"true"
"stimuliBlock1.xlsx","Juist",1,1192,160,"M",21,4,"true"
"stimuliBlock1.xlsx","Goed",1,1145,160,"M",21,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1172,160,"M",21,4,"false"
"stimuliBlock1.xlsx","Mis",1,1177,160,"M",21,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1176,160,"M",21,4,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1532,160,"M",21,4,"false"
"stimuliBlock1.xlsx","In orde",1,1252,160,"M",21,4,"true"
"stimuliBlock1.xlsx","Exact",1,1174,160,"M",21,4,"true"
"stimuliBlock1.xlsx","Exact",1,2720,161,"f",23,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1429,161,"f",23,2,"false"
"stimuliBlock1.xlsx","Goed",1,1196,161,"f",23,2,"true"
"stimuliBlock1.xlsx","Mis",1,1452,161,"f",23,2,"false"
"stimuliBlock1.xlsx","Fout",1,1376,161,"f",23,2,"false"
"stimuliBlock1.xlsx","In orde",1,1429,161,"f",23,2,"true"
"stimuliBlock1.xlsx","Juist",1,1288,161,"f",23,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1277,161,"f",23,2,"false"
"stimuliBlock1.xlsx","Incorrect",1,1256,161,"f",23,2,"false"
"stimuliBlock1.xlsx","Correct",1,1209,161,"f",23,2,"true"
"stimuliBlock1.xlsx","In orde",1,1297,161,"f",23,2,"true"
"stimuliBlock1.xlsx","Juist",1,1216,161,"f",23,2,"true"
"stimuliBlock1.xlsx","Fout",1,1178,161,"f",23,2,"false"
"stimuliBlock1.xlsx","Incorrect",1,1220,161,"f",23,2,"false"
"stimuliBlock1.xlsx","Mis",1,1255,161,"f",23,2,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1233,161,"f",23,2,"false"
"stimuliBlock1.xlsx","Correct",1,2165,161,"f",23,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1315,161,"f",23,2,"false"
"stimuliBlock1.xlsx","Exact",1,1210,161,"f",23,2,"true"
"stimuliBlock1.xlsx","Goed",1,1381,161,"f",23,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1499,162,"M",18,2,"false"
"stimuliBlock1.xlsx","Onjuist",1,1302,162,"M",18,2,"false"
"stimuliBlock1.xlsx","In orde",1,1410,162,"M",18,2,"true"
"stimuliBlock1.xlsx","Fout",1,1269,162,"M",18,2,"false"
"stimuliBlock1.xlsx","Mis",1,1457,162,"M",18,2,"false"
"stimuliBlock1.xlsx","Exact",1,1348,162,"M",18,2,"true"
"stimuliBlock1.xlsx","Goed",1,1457,162,"M",18,2,"true"
"stimuliBlock1.xlsx","Juist",1,1385,162,"M",18,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1416,162,"M",18,2,"false"
"stimuliBlock1.xlsx","Correct",1,1392,162,"M",18,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1442,162,"M",18,2,"false"
"stimuliBlock1.xlsx","Goed",1,1458,162,"M",18,2,"true"
"stimuliBlock1.xlsx","Fout",1,1286,162,"M",18,2,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1224,162,"M",18,2,"false"
"stimuliBlock1.xlsx","Juist",1,1505,162,"M",18,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1292,162,"M",18,2,"false"
"stimuliBlock1.xlsx","In orde",1,1410,162,"M",18,2,"true"
"stimuliBlock1.xlsx","Exact",1,1848,162,"M",18,2,"true"
"stimuliBlock1.xlsx","Correct",1,1352,162,"M",18,2,"true"
"stimuliBlock1.xlsx","Mis",1,1349,162,"M",18,2,"false"
"stimuliBlock1.xlsx","Fout",1,2332,163,"FALSE",21,3,"false"
"stimuliBlock1.xlsx","Juist",1,1512,163,"FALSE",21,3,"true"
"stimuliBlock1.xlsx","Mis",1,1675,163,"FALSE",21,3,"false"
"stimuliBlock1.xlsx","Exact",1,1734,163,"FALSE",21,3,"true"
"stimuliBlock1.xlsx","Incorrect",1,1717,163,"FALSE",21,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1658,163,"FALSE",21,3,"false"
"stimuliBlock1.xlsx","In orde",1,1563,163,"FALSE",21,3,"true"
"stimuliBlock1.xlsx","Correct",1,1533,163,"FALSE",21,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1998,163,"FALSE",21,3,"false"
"stimuliBlock1.xlsx","Goed",1,1406,163,"FALSE",21,3,"true"
"stimuliBlock1.xlsx","Mis",1,1408,163,"FALSE",21,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,2455,163,"FALSE",21,3,"false"
"stimuliBlock1.xlsx","Exact",1,1485,163,"FALSE",21,3,"true"
"stimuliBlock1.xlsx","Juist",1,1423,163,"FALSE",21,3,"true"
"stimuliBlock1.xlsx","In orde",1,1394,163,"FALSE",21,3,"true"
"stimuliBlock1.xlsx","Correct",1,1394,163,"FALSE",21,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1501,163,"FALSE",21,3,"false"
"stimuliBlock1.xlsx","Goed",1,1486,163,"FALSE",21,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1594,163,"FALSE",21,3,"false"
"stimuliBlock1.xlsx","Fout",1,1392,163,"FALSE",21,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,3793,164,"f",21,4,"false"
"stimuliBlock1.xlsx","In orde",1,1549,164,"f",21,4,"true"
"stimuliBlock1.xlsx","Exact",1,1403,164,"f",21,4,"true"
"stimuliBlock1.xlsx","Goed",1,1347,164,"f",21,4,"true"
"stimuliBlock1.xlsx","Juist",1,1258,164,"f",21,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1258,164,"f",21,4,"false"
"stimuliBlock1.xlsx","Fout",1,1230,164,"f",21,4,"false"
"stimuliBlock1.xlsx","Mis",1,1370,164,"f",21,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1404,164,"f",21,4,"false"
"stimuliBlock1.xlsx","Correct",1,1281,164,"f",21,4,"true"
"stimuliBlock1.xlsx","In orde",1,1465,164,"f",21,4,"true"
"stimuliBlock1.xlsx","Exact",1,1302,164,"f",21,4,"true"
"stimuliBlock1.xlsx","Juist",1,1239,164,"f",21,4,"true"
"stimuliBlock1.xlsx","Onjuist",1,1355,164,"f",21,4,"false"
"stimuliBlock1.xlsx","Mis",1,1290,164,"f",21,4,"false"
"stimuliBlock1.xlsx","Correct",1,1294,164,"f",21,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1343,164,"f",21,4,"false"
"stimuliBlock1.xlsx","Fout",1,1282,164,"f",21,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1353,164,"f",21,4,"false"
"stimuliBlock1.xlsx","Goed",1,1211,164,"f",21,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,3693,165,"f",23,1,"false"
"stimuliBlock1.xlsx","Correct",1,1699,165,"f",23,1,"true"
"stimuliBlock1.xlsx","Mis",1,1670,165,"f",23,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1957,165,"f",23,1,"false"
"stimuliBlock1.xlsx","Fout",1,1668,165,"f",23,1,"false"
"stimuliBlock1.xlsx","Goed",1,1602,165,"f",23,1,"true"
"stimuliBlock1.xlsx","Exact",1,1846,165,"f",23,1,"true"
"stimuliBlock1.xlsx","In orde",1,1691,165,"f",23,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1518,165,"f",23,1,"false"
"stimuliBlock1.xlsx","Juist",1,1356,165,"f",23,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1468,165,"f",23,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1583,165,"f",23,1,"false"
"stimuliBlock1.xlsx","Juist",1,1382,165,"f",23,1,"true"
"stimuliBlock1.xlsx","Correct",1,1438,165,"f",23,1,"true"
"stimuliBlock1.xlsx","Goed",1,1418,165,"f",23,1,"true"
"stimuliBlock1.xlsx","Mis",1,1635,165,"f",23,1,"false"
"stimuliBlock1.xlsx","Fout",1,1332,165,"f",23,1,"false"
"stimuliBlock1.xlsx","Exact",1,1414,165,"f",23,1,"true"
"stimuliBlock1.xlsx","In orde",1,1379,165,"f",23,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1696,165,"f",23,1,"false"
"stimuliBlock1.xlsx","Correct",1,2013,166,"FALSE",22,2,"true"
"stimuliBlock1.xlsx","Exact",1,1645,166,"FALSE",22,2,"true"
"stimuliBlock1.xlsx","Mis",1,1450,166,"FALSE",22,2,"false"
"stimuliBlock1.xlsx","Incorrect",1,1800,166,"FALSE",22,2,"false"
"stimuliBlock1.xlsx","Onjuist",1,1376,166,"FALSE",22,2,"false"
"stimuliBlock1.xlsx","Goed",1,1286,166,"FALSE",22,2,"true"
"stimuliBlock1.xlsx","Juist",1,1191,166,"FALSE",22,2,"true"
"stimuliBlock1.xlsx","In orde",1,1316,166,"FALSE",22,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1394,166,"FALSE",22,2,"false"
"stimuliBlock1.xlsx","Fout",1,1457,166,"FALSE",22,2,"false"
"stimuliBlock1.xlsx","Correct",1,1237,166,"FALSE",22,2,"true"
"stimuliBlock1.xlsx","Mis",1,1350,166,"FALSE",22,2,"false"
"stimuliBlock1.xlsx","Incorrect",1,1323,166,"FALSE",22,2,"false"
"stimuliBlock1.xlsx","In orde",1,1332,166,"FALSE",22,2,"true"
"stimuliBlock1.xlsx","Juist",1,1239,166,"FALSE",22,2,"true"
"stimuliBlock1.xlsx","Goed",1,1178,166,"FALSE",22,2,"true"
"stimuliBlock1.xlsx","Fout",1,1271,166,"FALSE",22,2,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1395,166,"FALSE",22,2,"false"
"stimuliBlock1.xlsx","Exact",1,1511,166,"FALSE",22,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1347,166,"FALSE",22,2,"false"
"stimuliBlock1.xlsx","Exact",1,2000,167,"f",22,3,"true"
"stimuliBlock1.xlsx","Mis",1,1569,167,"f",22,3,"false"
"stimuliBlock1.xlsx","Fout",1,1484,167,"f",22,3,"false"
"stimuliBlock1.xlsx","In orde",1,1443,167,"f",22,3,"true"
"stimuliBlock1.xlsx","Juist",1,1197,167,"f",22,3,"true"
"stimuliBlock1.xlsx","Goed",1,1236,167,"f",22,3,"true"
"stimuliBlock1.xlsx","Correct",1,1288,167,"f",22,3,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1302,167,"f",22,3,"false"
"stimuliBlock1.xlsx","Onjuist",1,1261,167,"f",22,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,1220,167,"f",22,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,1131,167,"f",22,3,"false"
"stimuliBlock1.xlsx","Juist",1,1148,167,"f",22,3,"true"
"stimuliBlock1.xlsx","In orde",1,1337,167,"f",22,3,"true"
"stimuliBlock1.xlsx","Fout",1,1281,167,"f",22,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1717,167,"f",22,3,"false"
"stimuliBlock1.xlsx","Exact",1,1257,167,"f",22,3,"true"
"stimuliBlock1.xlsx","Mis",1,1350,167,"f",22,3,"false"
"stimuliBlock1.xlsx","Correct",1,1315,167,"f",22,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1255,167,"f",22,3,"false"
"stimuliBlock1.xlsx","Goed",1,1388,167,"f",22,3,"true"
"stimuliBlock1.xlsx","Fout",1,1936,169,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Goed",1,1404,169,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1533,169,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1798,169,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Juist",1,1409,169,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Exact",1,1894,169,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Correct",1,1440,169,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","In orde",1,1360,169,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1299,169,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Mis",1,1362,169,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Mis",1,1224,169,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Exact",1,1423,169,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Onjuist",1,1438,169,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Verkeerd",1,2608,169,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Incorrect",1,1548,169,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Juist",1,1301,169,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Fout",1,1395,169,"FALSE",20,1,"false"
"stimuliBlock1.xlsx","Correct",1,1425,169,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","In orde",1,1438,169,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Goed",1,1579,169,"FALSE",20,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1657,169,"M",21,1,"false"
"stimuliBlock1.xlsx","Exact",1,1464,169,"M",21,1,"true"
"stimuliBlock1.xlsx","Juist",1,1246,169,"M",21,1,"true"
"stimuliBlock1.xlsx","Mis",1,1398,169,"M",21,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,2857,169,"M",21,1,"false"
"stimuliBlock1.xlsx","Fout",1,1574,169,"M",21,1,"false"
"stimuliBlock1.xlsx","Goed",1,1230,169,"M",21,1,"true"
"stimuliBlock1.xlsx","Correct",1,1296,169,"M",21,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1354,169,"M",21,1,"false"
"stimuliBlock1.xlsx","In orde",1,1350,169,"M",21,1,"true"
"stimuliBlock1.xlsx","Exact",1,1404,169,"M",21,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1303,169,"M",21,1,"false"
"stimuliBlock1.xlsx","Fout",1,1272,169,"M",21,1,"false"
"stimuliBlock1.xlsx","Correct",1,1289,169,"M",21,1,"true"
"stimuliBlock1.xlsx","In orde",1,1314,169,"M",21,1,"true"
"stimuliBlock1.xlsx","Mis",1,1300,169,"M",21,1,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1299,169,"M",21,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1270,169,"M",21,1,"false"
"stimuliBlock1.xlsx","Juist",1,1270,169,"M",21,1,"true"
"stimuliBlock1.xlsx","Goed",1,1168,169,"M",21,1,"true"
"stimuliBlock1.xlsx","In orde",1,3396,170,"f",22,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1817,170,"f",22,2,"false"
"stimuliBlock1.xlsx","Exact",1,1870,170,"f",22,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1367,170,"f",22,2,"false"
"stimuliBlock1.xlsx","Juist",1,1502,170,"f",22,2,"true"
"stimuliBlock1.xlsx","Onjuist",1,1291,170,"f",22,2,"false"
"stimuliBlock1.xlsx","Fout",1,1585,170,"f",22,2,"false"
"stimuliBlock1.xlsx","Goed",1,1404,170,"f",22,2,"true"
"stimuliBlock1.xlsx","Mis",1,1403,170,"f",22,2,"false"
"stimuliBlock1.xlsx","Correct",1,1332,170,"f",22,2,"true"
"stimuliBlock1.xlsx","Correct",1,1326,170,"f",22,2,"true"
"stimuliBlock1.xlsx","In orde",1,1371,170,"f",22,2,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1205,170,"f",22,2,"false"
"stimuliBlock1.xlsx","Juist",1,1294,170,"f",22,2,"true"
"stimuliBlock1.xlsx","Fout",1,1250,170,"f",22,2,"false"
"stimuliBlock1.xlsx","Exact",1,1512,170,"f",22,2,"true"
"stimuliBlock1.xlsx","Mis",1,1505,170,"f",22,2,"false"
"stimuliBlock1.xlsx","Onjuist",1,1256,170,"f",22,2,"false"
"stimuliBlock1.xlsx","Goed",1,1361,170,"f",22,2,"true"
"stimuliBlock1.xlsx","Incorrect",1,1370,170,"f",22,2,"false"
"stimuliBlock1.xlsx","Mis",1,2162,171,"FALSE",18,4,"false"
"stimuliBlock1.xlsx","Fout",1,1702,171,"FALSE",18,4,"false"
"stimuliBlock1.xlsx","In orde",1,4186,171,"FALSE",18,4,"true"
"stimuliBlock1.xlsx","Juist",1,1437,171,"FALSE",18,4,"true"
"stimuliBlock1.xlsx","Correct",1,1314,171,"FALSE",18,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1462,171,"FALSE",18,4,"false"
"stimuliBlock1.xlsx","Incorrect",1,1489,171,"FALSE",18,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1283,171,"FALSE",18,4,"false"
"stimuliBlock1.xlsx","Exact",1,1427,171,"FALSE",18,4,"true"
"stimuliBlock1.xlsx","Goed",1,1401,171,"FALSE",18,4,"true"
"stimuliBlock1.xlsx","Juist",1,1287,171,"FALSE",18,4,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1307,171,"FALSE",18,4,"false"
"stimuliBlock1.xlsx","Goed",1,1177,171,"FALSE",18,4,"true"
"stimuliBlock1.xlsx","Incorrect",1,1364,171,"FALSE",18,4,"false"
"stimuliBlock1.xlsx","Exact",1,1302,171,"FALSE",18,4,"true"
"stimuliBlock1.xlsx","Mis",1,1324,171,"FALSE",18,4,"false"
"stimuliBlock1.xlsx","Onjuist",1,1255,171,"FALSE",18,4,"false"
"stimuliBlock1.xlsx","In orde",1,1316,171,"FALSE",18,4,"true"
"stimuliBlock1.xlsx","Fout",1,1480,171,"FALSE",18,4,"false"
"stimuliBlock1.xlsx","Correct",1,1199,171,"FALSE",18,4,"true"
"stimuliBlock1.xlsx","Juist",1,4299,172,"M",22,3,"true"
"stimuliBlock1.xlsx","Goed",1,1770,172,"M",22,3,"true"
"stimuliBlock1.xlsx","In orde",1,1601,172,"M",22,3,"true"
"stimuliBlock1.xlsx","Incorrect",1,1612,172,"M",22,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1639,172,"M",22,3,"false"
"stimuliBlock1.xlsx","Exact",1,2009,172,"M",22,3,"true"
"stimuliBlock1.xlsx","Mis",1,1510,172,"M",22,3,"false"
"stimuliBlock1.xlsx","Onjuist",1,1511,172,"M",22,3,"false"
"stimuliBlock1.xlsx","Fout",1,2920,172,"M",22,3,"false"
"stimuliBlock1.xlsx","Correct",1,1530,172,"M",22,3,"true"
"stimuliBlock1.xlsx","Onjuist",1,1591,172,"M",22,3,"false"
"stimuliBlock1.xlsx","Juist",1,1823,172,"M",22,3,"true"
"stimuliBlock1.xlsx","In orde",1,1637,172,"M",22,3,"true"
"stimuliBlock1.xlsx","Incorrect",1,1859,172,"M",22,3,"false"
"stimuliBlock1.xlsx","Correct",1,1556,172,"M",22,3,"true"
"stimuliBlock1.xlsx","Exact",1,2222,172,"M",22,3,"true"
"stimuliBlock1.xlsx","Mis",1,1892,172,"M",22,3,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1731,172,"M",22,3,"false"
"stimuliBlock1.xlsx","Goed",1,1809,172,"M",22,3,"true"
"stimuliBlock1.xlsx","Fout",1,1607,172,"M",22,3,"false"
"stimuliBlock1.xlsx","Incorrect",1,2648,173,"FALSE",22,1,"false"
"stimuliBlock1.xlsx","Goed",1,1360,173,"FALSE",22,1,"true"
"stimuliBlock1.xlsx","Fout",1,1362,173,"FALSE",22,1,"false"
"stimuliBlock1.xlsx","Correct",1,1268,173,"FALSE",22,1,"true"
"stimuliBlock1.xlsx","In orde",1,1827,173,"FALSE",22,1,"true"
"stimuliBlock1.xlsx","Juist",1,1924,173,"FALSE",22,1,"true"
"stimuliBlock1.xlsx","Verkeerd",1,1299,173,"FALSE",22,1,"false"
"stimuliBlock1.xlsx","Mis",1,1301,173,"FALSE",22,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1424,173,"FALSE",22,1,"false"
"stimuliBlock1.xlsx","Exact",1,1457,173,"FALSE",22,1,"true"
"stimuliBlock1.xlsx","Juist",1,1361,173,"FALSE",22,1,"true"
"stimuliBlock1.xlsx","Incorrect",1,1472,173,"FALSE",22,1,"false"
"stimuliBlock1.xlsx","Correct",1,1269,173,"FALSE",22,1,"true"
"stimuliBlock1.xlsx","Mis",1,1720,173,"FALSE",22,1,"false"
"stimuliBlock1.xlsx","Onjuist",1,1566,173,"FALSE",22,1,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1285,173,"FALSE",22,1,"false"
"stimuliBlock1.xlsx","Fout",1,1332,173,"FALSE",22,1,"false"
"stimuliBlock1.xlsx","Goed",1,1332,173,"FALSE",22,1,"true"
"stimuliBlock1.xlsx","Exact",1,1363,173,"FALSE",22,1,"true"
"stimuliBlock1.xlsx","In orde",1,1316,173,"FALSE",22,1,"true"
"stimuliBlock1.xlsx","Mis",1,1982,174,"FALSE",20,2,"false"
"stimuliBlock1.xlsx","Verkeerd",1,1530,174,"FALSE",20,2,"false"
